###################################################################################
#
# Additional data for each star classification
#
# Format by column:
#   1   Star classification letter [O,B,A,F,G,K,M,N,WC,WN,R,C,S,DA,DB,DC,DO,DQ,DZ]
#   2   Star classification number [0-9]
#   3   Luminosity (empty for Dwarf types) [Ia0,Ia,Ib,II,III,IV,V,VI]
#   4   Mass [mass of star/mass of sun]
#   5   Luminosity [luminosity of star/luminosity of sun]
#   6   Radius [radius of star/radius of sun]
#   7   Temperature [K]
#   8   Colour Index B-V
#   9   Absolute Magnitude
#   10  Bolometric Correction (Temperature)
#   11  Bolometric Magnitude
#   12  RGB Colour, R component [0-255]
#   13  RGB Colour, G component [0-255]
#   14  RGB Colour, B component [0-255]
#
# Source: http://www.isthe.com/chongo/tech/astro/HR-temp-mass-table-byhrclass.html
#
###################################################################################
A,7,VI,1.5,4.43e+00,1.09e+00,8150,0.14,3.3,-0.17,3.13,200,213,255
A,8,Ia0,12.6,2.60e+05,2.51e+02,8353,0.10,-8.6,-0.19,-8.79,210,221,255
A,8,Ia,10.8,2.38e+05,2.40e+02,8353,0.10,-8.5,-0.19,-8.69,210,221,255
A,8,Ib,9.0,1.04e+04,5.01e+01,8353,0.10,-5.1,-0.19,-5.29,210,221,255
A,8,II,7.2,9.90e+02,1.73e+01,7900,0.19,-2.6,-0.14,-2.74,199,214,255
A,8,III,5.4,3.28e+01,3.15e+00,7900,0.19,1.1,-0.14,0.96,209,219,255
A,8,IV,3.6,1.57e+01,2.18e+00,7900,0.19,1.9,-0.14,1.76,208,217,255
A,8,V,1.8,1.09e+01,1.81e+00,7900,0.19,2.3,-0.14,2.16,213,222,255
A,8,VI,1.5,3.59e+00,1.04e+00,7900,0.19,3.5,-0.14,3.36,213,222,255
A,9,Ia0,12.6,2.80e+05,2.73e+02,8160,0.14,-8.7,-0.17,-8.87,206,218,255
A,9,Ia,10.8,2.33e+05,2.49e+02,8160,0.14,-8.5,-0.17,-8.67,206,218,255
A,9,Ib,9.0,1.02e+04,5.20e+01,8160,0.14,-5.1,-0.17,-5.27,206,218,255
A,9,II,7.1,9.70e+02,1.83e+01,7650,0.24,-2.6,-0.12,-2.72,201,216,255
A,9,III,5.3,2.67e+01,3.03e+00,7650,0.24,1.3,-0.12,1.18,209,219,255
A,9,IV,3.5,1.40e+01,2.20e+00,7650,0.24,2.0,-0.12,1.88,224,227,255
A,9,V,1.7,8.85e+00,1.75e+00,7650,0.24,2.5,-0.12,2.38,219,224,255
A,9,VI,1.4,2.93e+00,1.00e+00,7650,0.24,3.7,-0.12,3.58,219,224,255
F,0,Ia0,12.6,2.74e+05,2.83e+02,7967,0.18,-8.7,-0.15,-8.85,202,215,255
F,0,Ia,10.8,2.28e+05,2.58e+02,7967,0.18,-8.5,-0.15,-8.65,202,215,255
F,0,Ib,8.9,9.96e+03,5.40e+01,7967,0.18,-5.1,-0.15,-5.25,202,215,255
F,0,II,7.1,8.70e+02,1.85e+01,7400,0.30,-2.5,-0.10,-2.60,203,217,255
F,0,III,5.3,2.19e+01,2.93e+00,7400,0.30,1.5,-0.10,1.40,213,222,255
F,0,IV,3.4,1.15e+01,2.12e+00,7400,0.30,2.2,-0.10,2.10,218,224,255
F,0,V,1.6,7.94e+00,1.77e+00,7400,0.30,2.6,-0.10,2.50,224,229,255
F,0,VI,1.4,2.40e+00,9.71e-01,7400,0.30,3.9,-0.10,3.80,224,229,255
F,1,Ia0,12.1,2.96e+05,3.09e+02,7773,0.22,-8.8,-0.13,-8.93,223,229,255
F,1,Ia,10.3,2.24e+05,2.69e+02,7773,0.22,-8.5,-0.13,-8.63,223,229,255
F,1,Ib,8.6,9.79e+03,5.62e+01,7773,0.22,-5.1,-0.13,-5.23,223,229,255
F,1,II,6.8,8.65e+02,1.92e+01,7260,0.33,-2.5,-0.09,-2.59,216,225,255
F,1,III,5.1,2.17e+01,3.04e+00,7260,0.33,1.5,-0.09,1.41,227,232,255
F,1,IV,3.3,1.25e+01,2.30e+00,7260,0.33,2.1,-0.09,2.01,223,227,255
F,1,V,1.6,6.56e+00,1.67e+00,7260,0.33,2.8,-0.09,2.71,230,234,255
F,1,VI,1.3,1.98e+00,9.17e-01,7260,0.33,4.1,-0.09,4.01,230,234,255
F,2,Ia0,11.6,2.91e+05,3.23e+02,7580,0.26,-8.8,-0.11,-8.91,244,243,255
F,2,Ia,9.9,2.02e+05,2.68e+02,7580,0.26,-8.4,-0.11,-8.51,244,243,255
F,2,Ib,8.2,8.80e+03,5.61e+01,7580,0.26,-5.0,-0.11,-5.11,244,243,255
F,2,II,6.5,8.60e+02,1.99e+01,7120,0.36,-2.5,-0.09,-2.59,229,233,255
F,2,III,4.9,1.97e+01,3.01e+00,7120,0.36,1.6,-0.09,1.51,241,241,255
F,2,IV,3.2,1.49e+01,2.62e+00,7120,0.36,1.9,-0.09,1.81,227,230,255
F,2,V,1.5,5.95e+00,1.65e+00,7120,0.36,2.9,-0.09,2.81,236,239,255
F,2,VI,1.3,1.64e+00,8.67e-01,7120,0.36,4.3,-0.09,4.21,236,239,255
F,3,Ia0,11.0,3.16e+05,3.54e+02,7387,0.30,-8.9,-0.10,-9.00,236,237,255
F,3,Ia,9.4,1.99e+05,2.81e+02,7387,0.30,-8.4,-0.10,-8.50,236,237,255
F,3,Ib,7.9,8.70e+03,5.87e+01,7387,0.30,-5.0,-0.10,-5.10,236,237,255
F,3,II,6.3,7.82e+02,1.97e+01,6980,0.39,-2.4,-0.08,-2.48,235,237,255
F,3,III,4.7,1.96e+01,3.12e+00,6980,0.39,1.6,-0.08,1.52,241,241,255
F,3,IV,3.1,1.63e+01,2.85e+00,6980,0.39,1.8,-0.08,1.72,227,230,255
F,3,V,1.5,4.94e+00,1.57e+00,6980,0.39,3.1,-0.08,3.02,230,233,255
F,3,VI,1.2,1.49e+00,8.60e-01,6980,0.39,4.4,-0.08,4.32,230,233,255
F,4,Ia0,10.5,3.43e+05,3.89e+02,7193,0.34,-9.0,-0.09,-9.09,227,231,255
F,4,Ia,9.0,1.80e+05,2.82e+02,7193,0.34,-8.3,-0.09,-8.39,227,231,255
F,4,Ib,7.5,7.86e+03,5.89e+01,7193,0.34,-4.9,-0.09,-4.99,227,231,255
F,4,II,6.0,7.81e+02,2.05e+01,6840,0.42,-2.4,-0.08,-2.48,241,241,255
F,4,III,4.5,1.96e+01,3.25e+00,6840,0.42,1.6,-0.08,1.52,241,240,255
F,4,IV,3.0,1.96e+01,3.25e+00,6840,0.42,1.6,-0.08,1.52,234,235,255
F,4,V,1.4,4.50e+00,1.56e+00,6840,0.42,3.2,-0.08,3.12,224,226,255
F,4,VI,1.1,1.24e+00,8.17e-01,6840,0.42,4.6,-0.08,4.52,224,226,255
F,5,Ia0,10.0,3.74e+05,4.29e+02,7000,0.39,-9.1,-0.08,-9.18,219,225,255
F,5,Ia,8.6,1.63e+05,2.83e+02,7000,0.39,-8.2,-0.08,-8.28,219,225,255
F,5,Ib,7.1,7.82e+03,6.20e+01,7000,0.39,-4.9,-0.08,-4.98,219,225,255
F,5,II,5.7,7.83e+02,2.14e+01,6700,0.46,-2.4,-0.08,-2.48,247,242,255
F,5,III,4.3,2.16e+01,3.55e+00,6700,0.46,1.5,-0.08,1.42,242,240,255
F,5,IV,2.8,2.16e+01,3.55e+00,6700,0.46,1.5,-0.08,1.42,241,239,255
F,5,V,1.4,3.75e+00,1.48e+00,6700,0.46,3.4,-0.08,3.32,248,247,255
F,5,VI,1.1,1.03e+00,7.77e-01,6700,0.46,4.8,-0.08,4.72,248,247,255
F,6,Ia0,10.0,3.74e+05,4.60e+02,6760,0.44,-9.1,-0.08,-9.18,255,234,252
F,6,Ia,8.6,1.49e+05,2.90e+02,6760,0.44,-8.1,-0.08,-8.18,255,234,252
F,6,Ib,7.1,7.82e+03,6.64e+01,6760,0.44,-4.9,-0.08,-4.98,255,234,252
F,6,II,5.7,7.86e+02,2.24e+01,6560,0.49,-2.4,-0.09,-2.49,253,249,255
F,6,III,4.2,2.37e+01,3.89e+00,6560,0.49,1.4,-0.09,1.31,241,240,255
F,6,IV,2.8,1.64e+01,3.23e+00,6560,0.49,1.8,-0.09,1.71,241,239,255
F,6,V,1.3,3.13e+00,1.41e+00,6560,0.49,3.6,-0.09,3.51,244,241,255
F,6,VI,1.0,8.62e-01,7.41e-01,6560,0.49,5.0,-0.09,4.91,244,241,255
F,7,Ia0,10.0,4.13e+05,5.19e+02,6520,0.50,-9.2,-0.09,-9.29,255,243,250
F,7,Ia,8.5,1.37e+05,2.99e+02,6520,0.50,-8.0,-0.09,-8.09,255,243,250
F,7,Ib,7.1,7.18e+03,6.84e+01,6520,0.50,-4.8,-0.09,-4.89,255,243,250
F,7,II,5.6,7.91e+02,2.34e+01,6420,0.52,-2.4,-0.10,-2.50,255,250,251
F,7,III,4.2,2.62e+01,4.26e+00,6420,0.52,1.3,-0.10,1.20,241,240,255
F,7,IV,2.7,1.25e+01,2.95e+00,6420,0.52,2.1,-0.10,2.00,240,239,255
F,7,V,1.3,2.62e+00,1.35e+00,6420,0.52,3.8,-0.10,3.70,246,243,255
F,7,VI,1.0,7.91e-01,7.41e-01,6420,0.52,5.1,-0.10,5.00,246,243,255
F,8,Ia0,10.0,4.19e+05,5.64e+02,6280,0.56,-9.2,-0.11,-9.31,255,252,247
F,8,Ia,8.5,1.27e+05,3.10e+02,6280,0.56,-7.9,-0.11,-8.01,255,252,247
F,8,Ib,7.1,7.29e+03,7.43e+01,6280,0.56,-4.8,-0.11,-4.91,255,252,247
F,8,II,5.6,7.29e+02,2.35e+01,6280,0.56,-2.3,-0.11,-2.41,255,248,245
F,8,III,4.1,2.90e+01,4.69e+00,6280,0.56,1.2,-0.11,1.09,252,248,255
F,8,IV,2.7,1.05e+01,2.83e+00,6280,0.56,2.3,-0.11,2.19,255,252,253
F,8,V,1.2,2.41e+00,1.35e+00,6280,0.56,3.9,-0.11,3.79,255,247,252
F,8,VI,1.0,6.65e-01,7.10e-01,6280,0.56,5.3,-0.11,5.19,255,247,252
F,9,Ia0,10.0,4.73e+05,6.54e+02,6011,0.63,-9.3,-0.14,-9.44,255,246,233
F,9,Ia,8.5,1.30e+05,3.43e+02,6011,0.63,-7.9,-0.14,-8.04,255,246,233
F,9,Ib,7.0,6.84e+03,7.86e+01,6011,0.63,-4.7,-0.14,-4.84,255,246,233
F,9,II,5.6,7.39e+02,2.48e+01,6140,0.60,-2.3,-0.12,-2.42,255,246,239
F,9,III,4.1,3.22e+01,5.17e+00,6140,0.60,1.1,-0.12,0.98,255,246,245
F,9,IV,2.6,8.10e+00,2.59e+00,6140,0.60,2.6,-0.12,2.48,255,250,249
F,9,V,1.1,2.03e+00,1.30e+00,6140,0.60,4.1,-0.12,3.98,255,247,252
F,9,VI,0.9,6.14e-01,7.14e-01,6140,0.60,5.4,-0.12,5.28,255,247,252
G,0,Ia0,10.0,4.95e+05,7.32e+02,5743,0.70,-9.3,-0.19,-9.49,255,239,219
G,0,Ia,6.3,1.24e+05,3.67e+02,5743,0.70,-7.8,-0.19,-7.99,255,239,219
G,0,Ib,2.5,7.15e+03,8.81e+01,5743,0.70,-4.7,-0.19,-4.89,255,239,219
G,0,II,2.1,7.84e+02,2.92e+01,5743,0.70,-2.3,-0.19,-2.49,255,244,233
G,0,III,1.8,3.75e+01,6.38e+00,5743,0.70,1.0,-0.19,0.81,255,242,233
G,0,IV,1.4,6.25e+00,2.38e+00,6000,0.63,2.9,-0.14,2.76,255,248,245
G,0,V,1.1,1.72e+00,1.25e+00,6000,0.63,4.3,-0.14,4.16,255,248,252
G,0,VI,0.9,5.20e-01,6.88e-01,6000,0.63,5.6,-0.14,5.46,255,248,252
G,1,Ia0,10.5,5.27e+05,8.32e+02,5474,0.78,-9.3,-0.25,-9.55,255,238,212
G,1,Ia,6.6,1.32e+05,4.17e+02,5474,0.78,-7.8,-0.25,-8.05,255,238,212
G,1,Ib,2.6,7.62e+03,1.00e+02,5474,0.78,-4.7,-0.25,-4.95,255,238,212
G,1,II,2.2,8.35e+02,3.31e+01,5474,0.78,-2.3,-0.25,-2.55,255,243,227
G,1,III,1.8,4.38e+01,7.59e+00,5474,0.78,0.9,-0.25,0.65,255,243,233
G,1,IV,1.4,6.35e+00,2.50e+00,5890,0.66,2.9,-0.16,2.74,255,246,244
G,1,V,1.0,1.46e+00,1.19e+00,5890,0.66,4.5,-0.16,4.34,255,247,248
G,1,VI,0.9,4.40e-01,6.56e-01,5890,0.66,5.8,-0.16,5.64,255,247,248
G,2,Ia0,11.0,5.73e+05,9.59e+02,5206,0.86,-9.3,-0.35,-9.65,255,236,205
G,2,Ia,6.9,1.31e+05,4.59e+02,5206,0.86,-7.7,-0.35,-8.05,255,236,205
G,2,Ib,2.8,8.29e+03,1.15e+02,5206,0.86,-4.7,-0.35,-5.05,255,236,205
G,2,II,2.3,9.09e+02,3.82e+01,5206,0.86,-2.3,-0.35,-2.65,255,241,221
G,2,III,1.9,5.23e+01,9.16e+00,5206,0.86,0.8,-0.35,0.45,255,243,233
G,2,IV,1.4,6.48e+00,2.62e+00,5780,0.69,2.9,-0.18,2.72,255,244,242
G,2,V,1.0,1.23e+00,1.14e+00,5780,0.69,4.7,-0.18,4.52,255,245,242
G,2,VI,0.9,3.73e-01,6.28e-01,5780,0.69,6.0,-0.18,5.82,255,245,242
G,3,Ia0,11.5,7.03e+05,1.18e+03,4937,0.94,-9.4,-0.47,-9.87,255,231,203
G,3,Ia,7.2,1.47e+05,5.40e+02,4937,0.94,-7.7,-0.47,-8.17,255,231,203
G,3,Ib,2.9,8.46e+03,1.30e+02,4937,0.94,-4.6,-0.47,-5.07,255,231,203
G,3,II,2.4,1.11e+03,4.70e+01,4937,0.94,-2.4,-0.47,-2.87,255,239,215
G,3,III,1.9,7.03e+01,1.18e+01,4937,0.94,0.6,-0.47,0.13,255,243,233
G,3,IV,1.5,6.04e+00,2.63e+00,5670,0.72,3.0,-0.20,2.80,255,238,226
G,3,V,1.0,1.15e+00,1.15e+00,5670,0.72,4.8,-0.20,4.60,255,243,236
G,3,VI,0.8,3.48e-01,6.30e-01,5670,0.72,6.1,-0.20,5.90,255,243,236
G,4,Ia0,12.0,8.13e+05,1.42e+03,4669,1.03,-9.4,-0.62,-10.02,255,231,193
G,4,Ia,7.5,1.70e+05,6.49e+02,4669,1.03,-7.7,-0.62,-8.32,255,231,193
G,4,Ib,3.0,9.77e+03,1.56e+02,4669,1.03,-4.6,-0.62,-5.22,255,231,193
G,4,II,2.5,1.29e+03,5.65e+01,4669,1.03,-2.4,-0.62,-3.02,255,237,209
G,4,III,2.0,8.91e+01,1.49e+01,4669,1.03,0.5,-0.62,-0.12,255,243,233
G,4,IV,1.5,6.20e+00,2.76e+00,5560,0.75,3.0,-0.23,2.77,255,245,238
G,4,V,0.9,9.82e-01,1.10e+00,5560,0.75,5.0,-0.23,4.77,255,241,229
G,4,VI,0.8,2.97e-01,6.05e-01,5560,0.75,6.3,-0.23,6.07,255,241,229
G,5,Ia0,12.5,1.07e+06,1.84e+03,4400,1.13,-9.5,-0.83,-10.33,255,230,183
G,5,Ia,7.8,1.86e+05,7.66e+02,4400,1.13,-7.6,-0.83,-8.43,255,230,183
G,5,Ib,3.2,1.18e+04,1.92e+02,4400,1.13,-4.6,-0.83,-5.43,255,230,183
G,5,II,2.6,1.55e+03,6.99e+01,4400,1.13,-2.4,-0.83,-3.23,255,235,203
G,5,III,2.0,1.18e+02,1.92e+01,4400,1.13,0.4,-0.83,-0.43,255,236,211
G,5,IV,1.5,6.38e+00,2.92e+00,5450,0.79,3.0,-0.26,2.74,255,235,213
G,5,V,0.9,8.41e-01,1.06e+00,5450,0.79,5.2,-0.26,4.94,255,244,234
G,5,VI,0.8,2.54e-01,5.83e-01,5450,0.79,6.5,-0.26,6.24,255,244,234
G,6,Ia0,12.5,1.12e+06,1.93e+03,4343,1.15,-9.5,-0.88,-10.38,255,227,178
G,6,Ia,7.9,1.95e+05,8.04e+02,4343,1.15,-7.6,-0.88,-8.48,255,227,178
G,6,Ib,3.3,1.23e+04,2.02e+02,4343,1.15,-4.6,-0.88,-5.48,255,227,178
G,6,II,2.7,1.62e+03,7.33e+01,4343,1.15,-2.4,-0.88,-3.28,255,233,198
G,6,III,2.1,1.23e+02,2.02e+01,4343,1.15,0.4,-0.88,-0.48,255,236,215
G,6,IV,1.5,6.59e+00,3.09e+00,5340,0.82,3.0,-0.30,2.70,255,242,234
G,6,V,0.9,7.92e-01,1.07e+00,5340,0.82,5.3,-0.30,5.00,255,244,235
G,6,VI,0.8,2.18e-01,5.62e-01,5340,0.82,6.7,-0.30,6.40,255,244,235
G,7,Ia0,12.5,1.18e+06,2.03e+03,4286,1.17,-9.5,-0.93,-10.43,255,223,172
G,7,Ia,8.0,2.05e+05,8.46e+02,4286,1.17,-7.6,-0.93,-8.53,255,223,172
G,7,Ib,3.5,1.29e+04,2.12e+02,4286,1.17,-4.6,-0.93,-5.53,255,223,172
G,7,II,2.8,1.70e+03,7.71e+01,4286,1.17,-2.4,-0.93,-3.33,255,231,194
G,7,III,2.2,1.29e+02,2.12e+01,4286,1.17,0.4,-0.93,-0.53,255,234,207
G,7,IV,1.5,6.84e+00,3.28e+00,5230,0.85,3.0,-0.34,2.66,255,231,205
G,7,V,0.9,6.84e-01,1.04e+00,5230,0.85,5.5,-0.34,5.16,255,244,235
G,7,VI,0.7,2.06e-01,5.70e-01,5230,0.85,6.8,-0.34,6.46,255,244,235
G,8,Ia0,12.5,1.13e+06,2.04e+03,4229,1.19,-9.4,-0.98,-10.38,255,220,167
G,8,Ia,8.1,1.96e+05,8.51e+02,4229,1.19,-7.5,-0.98,-8.48,255,220,167
G,8,Ib,3.6,1.49e+04,2.34e+02,4229,1.19,-4.7,-0.98,-5.68,255,220,167
G,8,II,2.9,1.96e+03,8.51e+01,4229,1.19,-2.5,-0.98,-3.48,255,229,189
G,8,III,2.2,1.24e+02,2.14e+01,4229,1.19,0.5,-0.98,-0.48,255,231,199
G,8,IV,1.5,6.50e+00,3.34e+00,5120,0.89,3.1,-0.38,2.72,255,233,211
G,8,V,0.8,6.50e-01,1.06e+00,5120,0.89,5.6,-0.38,5.22,255,237,222
G,8,VI,0.7,1.79e-01,5.54e-01,5120,0.89,7.0,-0.38,6.62,255,237,222
G,9,Ia0,12.5,1.19e+06,2.16e+03,4171,1.21,-9.4,-1.04,-10.44,255,221,174
G,9,Ia,8.1,2.07e+05,8.98e+02,4171,1.21,-7.5,-1.04,-8.54,255,221,174
G,9,Ib,3.8,1.57e+04,2.47e+02,4171,1.21,-4.7,-1.04,-5.74,255,221,174
G,9,II,3.0,2.07e+03,8.98e+01,4171,1.21,-2.5,-1.04,-3.54,255,227,184
G,9,III,2.3,1.31e+02,2.26e+01,4171,1.21,0.5,-1.04,-0.54,255,231,196
G,9,IV,1.6,6.80e+00,3.57e+00,5010,0.92,3.1,-0.43,2.67,255,229,200
G,9,V,0.8,5.66e-01,1.03e+00,5010,0.92,5.8,-0.43,5.37,255,239,221
G,9,VI,0.7,1.71e-01,5.66e-01,5010,0.92,7.1,-0.43,6.67,255,239,221
K,0,Ia0,12.5,1.26e+06,2.28e+03,4114,1.24,-9.4,-1.10,-10.50,255,221,181
K,0,Ia,8.2,2.19e+05,9.50e+02,4114,1.24,-7.5,-1.10,-8.60,255,221,181
K,0,Ib,3.9,1.66e+04,2.62e+02,4114,1.24,-4.7,-1.10,-5.80,255,221,181
K,0,II,3.1,2.19e+03,9.50e+01,4114,1.24,-2.5,-1.10,-3.60,255,226,180
K,0,III,2.3,1.38e+02,2.39e+01,4114,1.24,0.5,-1.10,-0.60,255,227,190
K,0,IV,1.6,7.16e+00,3.83e+00,4900,0.96,3.1,-0.49,2.61,255,225,189
K,0,V,0.8,5.43e-01,1.05e+00,4900,0.96,5.9,-0.49,5.41,255,238,221
K,0,VI,0.7,1.50e-01,5.53e-01,4900,0.96,7.3,-0.49,6.81,255,238,221
K,1,Ia0,12.5,1.22e+06,2.30e+03,4057,1.26,-9.3,-1.17,-10.47,255,220,177
K,1,Ia,8.3,2.12e+05,9.60e+02,4057,1.26,-7.4,-1.17,-8.57,255,220,177
K,1,Ib,4.1,1.76e+04,2.77e+02,4057,1.26,-4.7,-1.17,-5.87,255,220,177
K,1,II,3.3,2.32e+03,1.01e+02,4057,1.26,-2.5,-1.17,-3.67,255,224,175
K,1,III,2.4,1.61e+02,2.64e+01,4057,1.26,0.4,-1.17,-0.77,255,223,181
K,1,IV,1.6,7.71e+00,4.21e+00,4760,1.00,3.1,-0.57,2.53,255,216,171
K,1,V,0.8,4.43e-01,1.01e+00,4760,1.00,6.2,-0.57,5.63,255,224,188
K,1,VI,0.6,1.34e-01,5.55e-01,4760,1.00,7.5,-0.57,6.93,255,224,188
K,2,Ia0,13.3,1.30e+06,2.44e+03,4000,1.28,-9.3,-1.23,-10.53,255,211,135
K,2,Ia,8.8,2.25e+05,1.02e+03,4000,1.28,-7.4,-1.23,-8.63,255,211,135
K,2,Ib,4.3,2.06e+04,3.08e+02,4000,1.28,-4.8,-1.23,-6.03,255,211,135
K,2,II,3.4,2.47e+03,1.07e+02,4000,1.28,-2.5,-1.23,-3.73,255,222,170
K,2,III,2.5,2.06e+02,3.08e+01,4000,1.28,0.2,-1.23,-1.03,255,221,175
K,2,IV,1.6,8.38e+00,4.66e+00,4620,1.05,3.1,-0.66,2.44,255,229,202
K,2,V,0.7,4.01e-01,1.02e+00,4620,1.05,6.4,-0.66,5.74,255,227,196
K,2,VI,0.6,1.21e-01,5.60e-01,4620,1.05,7.7,-0.66,7.04,255,227,196
K,3,Ia0,14.2,1.46e+06,2.72e+03,3900,1.32,-9.3,-1.36,-10.66,255,204,128
K,3,Ia,9.4,2.53e+05,1.14e+03,3900,1.32,-7.4,-1.36,-8.76,255,204,128
K,3,Ib,4.6,2.53e+04,3.59e+02,3900,1.32,-4.9,-1.36,-6.26,255,204,128
K,3,II,3.6,2.77e+03,1.19e+02,3900,1.32,-2.5,-1.36,-3.86,255,220,166
K,3,III,2.6,2.53e+02,3.59e+01,3900,1.32,0.1,-1.36,-1.26,255,216,167
K,3,IV,1.7,9.22e+00,5.19e+00,4480,1.10,3.1,-0.76,2.34,255,219,167
K,3,V,0.7,3.35e-01,9.90e-01,4480,1.10,6.7,-0.76,5.94,255,222,195
K,3,VI,0.6,1.01e-01,5.44e-01,4480,1.10,8.0,-0.76,7.24,255,222,195
K,4,Ia0,15.0,1.65e+06,3.06e+03,3800,1.36,-9.3,-1.50,-10.80,255,201,118
K,4,Ia,9.9,2.62e+05,1.22e+03,3800,1.36,-7.3,-1.50,-8.80,255,201,118
K,4,Ib,4.8,3.15e+04,4.22e+02,3800,1.36,-5.0,-1.50,-6.50,255,201,118
K,4,II,3.8,3.15e+03,1.33e+02,3800,1.36,-2.5,-1.50,-4.00,255,218,161
K,4,III,2.7,3.45e+02,4.42e+01,3800,1.36,-0.1,-1.50,-1.60,255,211,146
K,4,IV,1.7,1.03e+01,5.84e+00,4340,1.15,3.1,-0.88,2.22,255,218,166
K,4,V,0.7,3.10e-01,1.02e+00,4340,1.15,6.9,-0.88,6.02,255,216,181
K,4,VI,0.5,9.36e-02,5.58e-01,4340,1.15,8.2,-0.88,7.32,255,216,181
K,5,Ia0,15.8,1.90e+06,3.46e+03,3700,1.41,-9.3,-1.65,-10.95,255,209,154
K,5,Ia,10.4,3.01e+05,1.38e+03,3700,1.41,-7.3,-1.65,-8.95,255,209,154
K,5,Ib,5.0,3.96e+04,4.99e+02,3700,1.41,-5.1,-1.65,-6.75,255,209,154
K,5,II,3.9,3.62e+03,1.51e+02,3700,1.41,-2.5,-1.65,-4.15,255,216,156
K,5,III,2.8,4.35e+02,5.23e+01,3700,1.41,-0.2,-1.65,-1.85,255,204,138
K,5,IV,1.8,1.06e+01,6.33e+00,4200,1.20,3.2,-1.01,2.19,255,217,165
K,5,V,0.7,2.66e-01,1.00e+00,4200,1.20,7.2,-1.01,6.19,255,210,161
K,5,VI,0.5,8.80e-02,5.78e-01,4200,1.20,8.4,-1.01,7.39,255,210,161
K,6,Ia0,15.8,1.85e+06,3.38e+03,3717,1.40,-9.3,-1.62,-10.92,255,208,152
K,6,Ia,10.6,2.94e+05,1.35e+03,3717,1.40,-7.3,-1.62,-8.92,255,208,152
K,6,Ib,5.3,4.24e+04,5.12e+02,3717,1.40,-5.2,-1.62,-6.82,255,208,152
K,6,II,4.2,3.53e+03,1.48e+02,3717,1.40,-2.5,-1.62,-4.12,255,214,152
K,6,III,3.0,4.65e+02,5.36e+01,3717,1.40,-0.3,-1.62,-1.92,255,206,140
K,6,IV,1.8,1.22e+01,7.26e+00,4060,1.26,3.2,-1.16,2.04,255,216,164
K,6,V,0.6,2.11e-01,9.57e-01,4060,1.26,7.6,-1.16,6.44,255,205,152
K,6,VI,0.5,7.67e-02,5.77e-01,4060,1.26,8.7,-1.16,7.54,255,205,152
K,7,Ia0,15.8,1.81e+06,3.32e+03,3733,1.39,-9.3,-1.59,-10.89,255,207,150
K,7,Ia,10.7,2.62e+05,1.26e+03,3733,1.39,-7.2,-1.59,-8.79,255,207,150
K,7,Ib,5.7,4.55e+04,5.26e+02,3733,1.39,-5.3,-1.59,-6.89,255,207,150
K,7,II,4.4,3.45e+03,1.45e+02,3733,1.39,-2.5,-1.59,-4.09,255,212,147
K,7,III,3.1,4.99e+02,5.50e+01,3733,1.39,-0.4,-1.59,-1.99,255,208,142
K,7,IV,1.9,1.42e+01,8.43e+00,3920,1.31,3.2,-1.33,1.87,255,216,163
K,7,V,0.6,1.87e-01,9.67e-01,3920,1.31,7.9,-1.33,6.57,255,199,142
K,7,VI,0.4,6.80e-02,5.83e-01,3920,1.31,9.0,-1.33,7.67,255,199,142
K,8,Ia0,15.8,1.77e+06,3.25e+03,3750,1.38,-9.3,-1.57,-10.87,255,206,147
K,8,Ia,10.9,2.56e+05,1.23e+03,3750,1.38,-7.2,-1.57,-8.77,255,206,147
K,8,Ib,6.0,4.44e+04,5.15e+02,3750,1.38,-5.3,-1.57,-6.87,255,206,147
K,8,II,4.6,3.69e+03,1.48e+02,3750,1.38,-2.6,-1.57,-4.17,255,210,142
K,8,III,3.3,5.34e+02,5.64e+01,3750,1.38,-0.5,-1.57,-2.07,255,206,139
K,8,IV,1.9,1.70e+01,9.90e+00,3780,1.37,3.2,-1.52,1.68,255,215,162
K,8,V,0.6,1.55e-01,9.46e-01,3780,1.37,8.3,-1.52,6.78,255,209,174
K,8,VI,0.3,5.62e-02,5.70e-01,3780,1.37,9.4,-1.52,7.88,255,209,174
K,9,Ia0,15.8,1.83e+06,3.35e+03,3725,1.39,-9.3,-1.61,-10.91,255,205,145
K,9,Ia,11.1,2.65e+05,1.27e+03,3725,1.39,-7.2,-1.61,-8.81,255,205,145
K,9,Ib,6.3,5.04e+04,5.56e+02,3725,1.39,-5.4,-1.61,-7.01,255,205,145
K,9,II,4.9,3.83e+03,1.53e+02,3725,1.39,-2.6,-1.61,-4.21,255,209,138
K,9,III,3.4,6.06e+02,6.09e+01,3725,1.39,-0.6,-1.61,-2.21,255,205,135
K,9,IV,2.0,2.07e+01,1.18e+01,3640,1.43,3.2,-1.74,1.46,255,214,161
K,9,V,0.5,1.44e-01,9.82e-01,3640,1.43,8.6,-1.74,6.86,255,202,157
K,9,VI,0.3,4.33e-02,5.40e-01,3640,1.43,9.9,-1.74,8.16,255,202,157
M,0,Ia0,15.8,1.90e+06,3.46e+03,3700,1.41,-9.3,-1.65,-10.95,255,204,143
M,0,Ia,13.3,2.74e+05,1.31e+03,3700,1.41,-7.2,-1.65,-8.85,255,204,143
M,0,Ib,10.7,5.73e+04,6.00e+02,3700,1.41,-5.5,-1.65,-7.15,255,204,143
